StartDate,EndDate,AssetID,MachineName,MachineType,OEM,Model,VIN,Manufacturing year,EngineType,EmissionStandard,Site,Group,Active (hh:mm),Idle (hh:mm),Total On (hh:mm),Off (hh:mm),Idle (%),Utilisation (%),Fuel (L),Fuel burn (l/h),CO2 Emissions (t),Tips,Indicative payload (t),Data Level (%),Telematics found,Activity Data Source,Location Data Source,Hour Meter Data Source,Productivity Data Source,Fuel Data Source,Ownership type,Owner,Note,Subscriptions
2023/07/31,2023/08/01,WBT00302,8170,EXCAVATOR,CATERPILLAR,,WBT00302,,,,LOMPOC,UNALLOCATED,05:18,01:48,07:06,,25.4,74.6,208,29.3,0.55,0,,50,Yes,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,OWNED,Imerys Q&M,,
2023/07/31,2023/08/01,WL 010,Wheel Loader,WHEELED_LOADER,CATERPILLAR,966 GC,,,,,RANONG,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - LoRa 4CBC98321188C7B6,,MaxActive - LoRa 4CBC98321188C7B6,,,,,,
2023/07/31,2023/08/01,WL 74-BMAC,FEL Loading chips and ROM,WHEELED_LOADER,VOLVO,L220,,,,,MALAYSIA,UNALLOCATED,,,,,,,,,,,,0,No,,,,,,,,,
2023/07/31,2023/08/01,WL61-Chips,FEL loading chips,WHEELED_LOADER,VOLVO,L220,,,,,MALAYSIA,UNALLOCATED,,,,,,,,,,,,0,No,,,,,,,,,
2023/07/31,2023/08/01,WLHZ1538EZC0437599,LIEBHERR 970,EXCAVATOR,LIEBHERR,970,WLHZ1538EZC0437599,2017,Diesel,Stage IV,TOURNON SAINT MARTIN,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxTracker 357544370707511,MaxTracker 357544370707511,MaxTracker 357544370707511,,,LEASED,,,
2023/07/31,2023/08/01,WR66XME,WR66XME - W/A 3CX,BACKHOE_LOADER,IVECO,3CX,,,Diesel,,CORNWALL,R,,,,,,,,,,,,0,Yes,MaxActive - LoRa 4CBC9831E9798B4E,MaxActive - LoRa 4CBC9831E9798B4E,MaxActive - LoRa 4CBC9831E9798B4E,,,RENTED,PRW,,
2023/07/31,2023/08/01,WT,water tank,WATER_BOWSER,OTHER,,,,,,ITEA,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - LoRa 4CBC983184E15F92,MaxActive - LoRa 4CBC983184E15F92,MaxActive - LoRa 4CBC983184E15F92,,,LEASED,,,
2023/07/31,2023/08/01,WT-001,Water Truck 001,DUMP_TRUCK,OTHER,Hino,,,,,RANONG,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - LoRa 4CBC983211803E81,,MaxActive - LoRa 4CBC983211803E81,,,,,,
2023/07/31,2023/08/01,WT-816,Water Truck,DUMP_TRUCK,KOMATSU,465-5,,1998,Diesel,,THREE SPRINGS,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxTracker 866907058925743,MaxTracker 866907058925743,MaxTracker 866907058925743,,,OWNED,Imerys,Water truck,
2023/07/31,2023/08/01,WU71MKO,JCB 4CX,BACKHOE_LOADER,JCB,4CX,,2021,Diesel,,CORNWALL,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - LoRa 4CBC9831B8D701D8,MaxActive - LoRa 4CBC9831B8D701D8,MaxActive - LoRa 4CBC9831B8D701D8,,,,,,
2023/07/31,2023/08/01,WU72XNV,WU72XNV,BACKHOE_LOADER,JCB,4CX,,,Diesel,,CORNWALL,WA,07:01,00:07,07:07,30:37,1.6,98.4,,,,,,100,Yes,MaxActive - LoRa 4CBC9831E4A736EA,MaxActive - LoRa 4CBC9831E4A736EA,MaxActive - LoRa 4CBC9831E4A736EA,,,,PRW,Site Works,
2023/07/31,2023/08/01,YBM00392,Rock Breaker/CAT 320F,CAT 320F,CATERPILLAR,,YBM00392,,,,MARBLE HILL,UNALLOCATED,04:00,04:42,08:42,,54,46,82,9.43,0.22,0,,100,Yes,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/07/31,2023/08/01,Z6A00423,Z6A00423,OTHER,CATERPILLAR,,Z6A00423,,,,KT BALL CLAY,UNALLOCATED,,,,,,,,,,0,,0,Yes,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/07/31,2023/08/01,bull STT,Bull Komatsu D61PXI  STT,DOZER,KOMATSU,,,,Diesel,,LUZENAC,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - Cellular 862315060789269,MaxActive - Cellular 862315060789269,MaxActive - Cellular 862315060789269,,,LEASED,,,
2023/07/31,2023/08/01,camion1,Camion1,OTHER,OTHER,,,,,,VILLERS,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxTracker 352625696831062,MaxTracker 352625696831062,MaxTracker 352625696831062,,,,,,
2023/07/31,2023/08/01,capteur1,Capteur1,OTHER,OTHER,,,,,,PROVINS,UNALLOCATED,00:04,00:00,00:04,30:28,0,100,,,,,,100,Yes,MaxActive - Cellular 867198057180857,MaxActive - Cellular 867198057180857,MaxActive - Cellular 867198057180857,,,,,,
2023/07/31,2023/08/01,concasseur,concasseur,CRUSHER,OTHER,,,,,,GLOMEL,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - LoRa 4CBC983160DEDC49,,MaxActive - LoRa 4CBC983160DEDC49,,,,,,
